ColorId,StructName,RGB,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
2,Left-Cerebral-White-Matter,"[245, 245, 245]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,131580c3b677da3ce4324e8f06117145e808cb0f,"(1.0, 1.0, 1.0)","(256, 256, 256)","(29, 45, 122, 160, 93, 67)",176727,3,"(np.float64(108.03416569058491), np.float64(90.28409354541185), np.float64(150.6177946776667))","(108.03416569058491, 90.28409354541185, 150.6177946776667)",0.5519000663959839,0.33951370120977964,48.67714348889792,143.37313432550152,157.00318468107582,98.2700361249552,160.51479682571323,161.9876538505327,176522.375,79.1276423536446,0.16764930243531245,90771.36822327563,0.5142201844002814,176727.0,2.0,2.0,706908.0,-3.203426503814917e-16,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,706908.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.4446550430427654,28921.693974321977,0.1636518131033853,22.535897746691965,176727.0,0.0,1.0,537.0021388921897,537.0021388921897,537.0021388921897,1.0,0.002428681178972217,0.002428681178972217,0.002428681178972217,29351.30769230769,1.0,0.0,1.0,84.77121943533679,84.77121943533679,84.77121943533679,1.0,3.8748873590596182,3125.8045614504854,0.10267983098209778,0.16608275867472255,43.330938415215094,0.20005785881439186,0.20005785881439186,0.20005785881439186,3.0,1.0,0.0,1.0,10410575209.0,10410575209.0,10410575209.0,1.0,1.6666666666666667,0.5555555555555556,0.6666666666773396,0.6666666666773396,0.6666666666773396,0.9182958340544889,1.697533483847969e-05,6940304927.999999,0.0,1000000.0,0.0,0.0,0.0
4,Left-Lateral-Ventricle,"[120, 18, 134]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,ec8a33727acb784850b204df879fdbab08b81bed,"(1.0, 1.0, 1.0)","(256, 256, 256)","(64, 76, 122, 95, 37, 43)",17954,1,"(np.float64(110.73927815528573), np.float64(92.99626824106049), np.float64(138.80338643199286))","(110.73927815528573, 92.99626824106049, 138.80338643199286)",0.3058036159628939,0.18510864487592604,18.43575512951724,99.59424175934242,86.68333173107735,36.87817782917155,68.26419266350405,97.82637681116479,17889.125,30.45627925908956,0.5187996837902502,6375.934118458984,0.35641397320768814,17954.0,4.0,4.0,287264.0,-3.203426503814917e-16,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,287264.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.6855297838312313,5944.025286844158,0.33106969404278475,19.60777246033267,17954.0,0.0,1.0,595.094575025064,595.094575025064,595.094575025064,1.0,0.002062823378926301,0.002062823378926301,0.002062823378926301,2079.0,1.0,0.0,1.0,127.87076286530848,127.87076286530848,127.87076286530848,1.0,4.1203857988135715,147.22203911123015,0.06726973072683716,0.11579592291411384,33.566221976753894,0.08298718361965281,0.08298718361965281,0.08298718361965281,1.0,1.0,0.0,1.0,322346116.0,322346116.0,322346116.0,1.0,1.0,1.0,3.102255465054215e-09,3.102255465054215e-09,3.102255465054215e-09,-3.203426503814917e-16,5.569789461958338e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
5,Left-Inf-Lat-Vent,"[196, 58, 250]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,ce0c1a93475d9520aca0e4c4e53aa5fc4a8df2e2,"(1.0, 1.0, 1.0)","(256, 256, 256)","(95, 105, 147, 35, 22, 18)",977,2,"(np.float64(110.01125895598771), np.float64(114.53838280450358), np.float64(157.67656090071648))","(110.01125895598771, 114.53838280450358, 157.67656090071648)",0.26197017039043385,0.13399539304296298,6.48624978560388,48.406513375606814,30.886890422961002,15.0,36.89173349139343,39.74921382870358,941.3333333333334,12.681062557014533,0.4855338212093122,956.665830242211,1.0162880632884677,977.0,5.0,5.0,24425.0,-3.203426503814917e-16,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,24425.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,4.204581649502038,60.498464687819855,0.061922686476785935,30.575081532357842,977.0,0.0,1.0,382.6847492323439,382.6847492323439,382.6847492323439,1.0,0.004227854461629673,0.004227854461629673,0.004227854461629673,309.46153846153845,1.0,0.0,1.0,16.071768928975317,16.071768928975317,16.071768928975317,1.0,2.6685381314391545,60.247124436291806,0.183327557003491,0.3167467128572554,4.159607328618268,0.2933102721835467,0.2933102721835467,0.2933102721835467,2.0,1.0,0.0,1.0,252674.5,252674.5,252674.5,1.0,1.0,0.5,5.009340865570335e-06,5.009340865570335e-06,5.009340865570335e-06,0.9999999999999993,0.0020470829068577278,14042.25,0.0,1000000.0,0.0,0.0,0.0
7,Left-Cerebellum-White-Matter,"[220, 248, 164]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,45c3f09ea993680fe9ba19f0b8de8f8cdcc29dee,"(1.0, 1.0, 1.0)","(256, 256, 256)","(59, 114, 129, 52, 41, 40)",12732,1,"(np.float64(84.24002513352184), np.float64(137.42593465284324), np.float64(145.27646874018222))","(84.24002513352184, 137.42593465284324, 145.27646874018222)",0.8452970300351929,0.4723756899109238,19.26839241123099,40.79039803014512,51.24451190127583,48.010415536631214,54.56189146281496,54.92722457943783,12619.083333333334,34.480002308835054,0.3598463752288896,7284.261546127888,0.5772417341033399,12732.0,7.0,7.0,623868.0,-3.203426503814917e-16,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,623868.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.381147703970421,2598.74410933082,0.20411122442120797,31.776883486721452,12732.0,0.0,1.0,525.8367891925856,525.8367891925856,525.8367891925856,1.0,0.003041187183626766,0.003041187183626766,0.003041187183626766,2337.076923076923,1.0,0.0,1.0,69.3319489944634,69.3319489944634,69.3319489944634,1.0,3.567468241773973,330.31921768830694,0.13502405047360594,0.18355929336136687,34.45153462233787,0.314586176313438,0.314586176313438,0.314586176313438,1.0,1.0,0.0,1.0,162103824.0,162103824.0,162103824.0,1.0,1.0,1.0,6.168885935719813e-09,6.168885935719813e-09,6.168885935719813e-09,-3.203426503814917e-16,7.854225573358467e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
8,Left-Cerebellum-Cortex,"[230, 148, 34]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,f88adae9308d6a2c001618ab008e8489238cd911,"(1.0, 1.0, 1.0)","(256, 256, 256)","(48, 111, 129, 58, 55, 52)",47876,1,"(np.float64(76.56479238031582), np.float64(142.6259503717938), np.float64(151.47270030913194))","(76.56479238031582, 142.6259503717938, 151.47270030913194)",0.979240136184357,0.8185640185222188,41.78017746751398,51.04081846028505,59.16924876994806,63.702433234531945,61.91122676865643,64.28841264178172,47859.291666666664,49.98121802001058,0.3689216016822939,17279.355911266448,0.3610449571969173,47876.0,8.0,8.0,3064064.0,-3.203426503814917e-16,0.0,0.0,8.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0,3064064.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.757560884150769,15378.9917286323,0.32122549353814644,20.57424437650887,47876.0,0.0,1.0,595.5580666722366,595.5580666722366,595.5580666722366,1.0,0.0021655232866702153,0.0021655232866702153,0.0021655232866702153,5563.153846153846,1.0,0.0,1.0,141.2718216530459,141.2718216530459,141.2718216530459,1.0,4.3828668683711705,349.20241667364553,0.060440094622962154,0.11619921977930166,54.24201543455594,0.15836871382137915,0.15836871382137915,0.15836871382137915,1.0,1.0,0.0,1.0,2292111376.0,2292111376.0,2292111376.0,1.0,1.0,1.0,4.362789742552196e-10,4.362789742552196e-10,4.362789742552196e-10,-3.203426503814917e-16,2.0887292171442894e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
10,Left-Thalamus,"[0, 118, 14]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,bf9d2df47202947253be72835b3480bad0e5131e,"(1.0, 1.0, 1.0)","(256, 256, 256)","(96, 90, 126, 32, 22, 26)",4796,1,"(np.float64(110.54858215179316), np.float64(100.57964970809007), np.float64(136.82547956630526))","(110.54858215179316, 100.57964970809007, 136.82547956630526)",0.5244572151675072,0.4486562316916528,14.217955297568862,31.69008762891855,34.438350715445125,21.95449840010015,28.635642126552707,35.63705936241092,4766.5,16.620095106276896,0.6789729561274608,2017.273172657216,0.4232189599616524,4796.0,10.0,10.0,479600.0,-3.203426503814917e-16,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,479600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.929655865135072,1379.8861551292744,0.2877160456900072,24.091879283612073,4796.0,0.0,1.0,573.6013344453711,573.6013344453711,573.6013344453711,1.0,0.0023038687121582613,0.0023038687121582613,0.0023038687121582613,656.3846153846154,1.0,0.0,1.0,85.61458767771192,85.61458767771192,85.61458767771192,1.0,3.794212214559953,56.005859101633455,0.08103159592791684,0.13686084557644193,22.382033013874327,0.1553493384598395,0.1553493384598395,0.1553493384598395,1.0,1.0,0.0,1.0,23001616.0,23001616.0,23001616.0,1.0,1.0,1.0,4.34752062637686e-08,4.34752062637686e-08,4.34752062637686e-08,-3.203426503814917e-16,0.0002085070892410342,0.0,0.0,1000000.0,0.0,0.0,0.0
11,Left-Caudate,"[122, 186, 220]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,511d65916f9adf35a3611bb338fe5c356c9c600b,"(1.0, 1.0, 1.0)","(256, 256, 256)","(103, 78, 130, 50, 29, 15)",3223,1,"(np.float64(135.13000310269936), np.float64(91.67514737821905), np.float64(138.08067018305925))","(135.13000310269936, 91.67514737821905, 138.08067018305925)",0.43399578431893565,0.1717074993360512,7.839897305393418,45.65844436444702,46.04345773288535,28.231188426986208,48.76474136094644,52.46903848937962,3170.8333333333335,19.81557237273067,0.46280347589314036,2255.2937816328117,0.7112621650353151,3223.0,11.0,11.0,389983.0,-3.203426503814917e-16,0.0,0.0,11.0,0.0,11.0,11.0,11.0,0.0,0.0,11.0,0.0,389983.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.8235952022445696,356.21439652497673,0.11052261760005483,29.84223635406738,3223.0,0.0,1.0,474.02761402420106,474.02761402420106,474.02761402420106,1.0,0.0032171147457059138,0.0032171147457059138,0.0032171147457059138,734.3846153846154,1.0,0.0,1.0,44.571768619615725,44.571768619615725,44.571768619615725,1.0,3.2042122412556258,109.41051801554016,0.13192986173102822,0.22785746676531654,13.902751594588857,0.22956820330385067,0.22956820330385067,0.22956820330385067,1.0,1.0,0.0,1.0,10387729.0,10387729.0,10387729.0,1.0,1.0,1.0,9.626743246767412e-08,9.626743246767412e-08,9.626743246767412e-08,-3.203426503814917e-16,0.00031026993484331366,0.0,0.0,1000000.0,0.0,0.0,0.0
12,Left-Putamen,"[236, 13, 176]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,43551715117917ec639f96772956cf3d77fa3dbe,"(1.0, 1.0, 1.0)","(256, 256, 256)","(108, 86, 138, 38, 26, 19)",3981,1,"(np.float64(128.02938960060285), np.float64(99.94448630997236), np.float64(148.55388093443858))","(128.02938960060285, 99.94448630997236, 148.55388093443858)",0.6007279461119411,0.2814590367831909,10.09275796274215,35.858709949741794,38.8329756778952,26.68332812825267,34.92849839314596,40.01249804748511,3935.7083333333335,21.54132917833222,0.5531803154444234,2179.211311077187,0.5537024409609926,3981.0,12.0,12.0,573264.0,-3.203426503814917e-16,0.0,0.0,12.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,573264.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.4458982323942773,693.8721426777191,0.1742959413910372,26.581655983227545,3981.0,0.0,1.0,526.1002260738508,526.1002260738508,526.1002260738508,1.0,0.0025897944501855176,0.0025897944501855176,0.0025897944501855176,712.0,1.0,0.0,1.0,61.2093191681277,61.2093191681277,61.2093191681277,1.0,3.5242376732060947,80.97310077155466,0.10387082874625769,0.17884953529264006,16.87549418085594,0.16647813288900132,0.16647813288900132,0.16647813288900132,1.0,1.0,0.0,1.0,15848361.0,15848361.0,15848361.0,1.0,1.0,1.0,6.309800742171383e-08,6.309800742171383e-08,6.309800742171383e-08,-3.203426503814917e-16,0.00025119316754584274,0.0,0.0,1000000.0,0.0,0.0,0.0
13,Left-Pallidum,"[12, 48, 255]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,874014d148b2e8e4c229be9b6006c27be67ea122,"(1.0, 1.0, 1.0)","(256, 256, 256)","(111, 95, 136, 26, 15, 16)",1964,1,"(np.float64(124.8121181262729), np.float64(103.22708757637474), np.float64(143.75050916496946))","(124.8121181262729, 103.22708757637474, 143.75050916496946)",0.5395648802213753,0.3832798473191859,9.492904624433399,24.76755480579167,26.92582403567252,16.401219466856727,21.95449840010015,28.089143810376278,1936.2083333333333,13.36370274216333,0.683248587995996,1099.5292108510612,0.5678775325577368,1964.0,13.0,13.0,331916.0,-3.203426503814917e-16,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,0.0,331916.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.3937017260662725,362.51323828920573,0.1845790418987809,28.21480954533953,1964.0,0.0,1.0,521.5794297352343,521.5794297352343,521.5794297352343,1.0,0.002658065029910828,0.002658065029910828,0.002658065029910828,361.6923076923077,1.0,0.0,1.0,49.55238630480285,49.55238630480285,49.55238630480285,1.0,3.3641400242327326,41.264309470826575,0.10700311951257077,0.18416105279649073,10.782730947141069,0.1733509190092038,0.1733509190092038,0.1733509190092038,1.0,1.0,0.0,1.0,3857296.0,3857296.0,3857296.0,1.0,1.0,1.0,2.592489661151231e-07,2.592489661151231e-07,2.592489661151231e-07,-3.203426503814917e-16,0.0005091649694501018,0.0,0.0,1000000.0,0.0,0.0,0.0
14,3rd-Ventricle,"[204, 182, 142]",96255f53a84d82f1868b52da9b6b97a921eac0bb,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",33.32554817199707,0.0,2035.0,0dbf6de8a88fbee93fa0228e72e18e7f8cfba82c,"(1.0, 1.0, 1.0)","(256, 256, 256)","(104, 98, 120, 29, 18, 11)",1852,1,"(np.float64(119.3633909287257), np.float64(106.16522678185746), np.float64(125.27267818574514))","(119.3633909287257, 106.16522678185746, 125.27267818574514)",0.4372323472276487,0.28056593077767605,8.418646358591575,30.005946678047003,28.160255680657446,16.76305461424021,30.083217912982647,30.347981810987037,1828.0,13.119570496830159,0.6751224732605785,1070.908470929328,0.5858361438344245,1852.0,14.0,14.0,362992.0,-3.203426503814917e-16,0.0,0.0,14.0,0.0,14.0,14.0,14.0,0.0,0.0,14.0,0.0,362992.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.412437923577132,323.94816414686824,0.174918015198093,27.366184009814855,1852.0,0.0,1.0,514.8887688984881,514.8887688984881,514.8887688984881,1.0,0.0026283661319719716,0.0026283661319719716,0.0026283661319719716,350.46153846153845,1.0,0.0,1.0,45.334285053198975,45.334285053198975,45.334285053198975,1.0,3.1725470419014035,46.756021011942764,0.1261002290229384,0.18923409204186742,10.211570175318199,0.13413592098640928,0.13413592098640928,0.13413592098640928,1.0,1.0,0.0,1.0,3429904.0,3429904.0,3429904.0,1.0,1.0,1.0,2.9155334959812285e-07,2.9155334959812285e-07,2.9155334959812285e-07,-3.203426503814917e-16,0.0005399568034557236,0.0,0.0,1000000.0,0.0,0.0,0.0
