ColorId,StructName,RGB,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
2,Left-Cerebral-White-Matter,"[245, 245, 245]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,e89eb1944807ed4020691660b4872529741c7eea,"(1.0, 1.0, 1.0)","(256, 256, 256)","(31, 35, 126, 154, 139, 75)",229818,8,"(np.float64(97.60328607854912), np.float64(96.51857556849333), np.float64(158.01917169238266))","(97.60328607854912, 96.51857556849333, 158.01917169238266)",0.6060904416939084,0.36624268173022073,56.35420656905552,153.871215399648,143.8923208513922,120.83873551142449,169.83815825661793,171.21915780659592,229117.79166666666,93.25987290555116,0.1462995511570387,123769.51066543465,0.5402003474505438,229818.0,2.0,2.0,919272.0,-3.203426503814917e-16,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,919272.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.4791510597317723,37506.217685298805,0.16319965226961683,24.379118092188477,229818.0,0.0,1.0,529.8534318460695,529.8534318460695,529.8534318460695,1.0,0.0025596104596419165,0.0025596104596419165,0.0025596104596419165,39928.61538461538,1.0,0.0,1.0,83.50163006156555,83.50163006156555,83.50163006156555,1.0,3.7981702348682154,4569.7112201682485,0.11060720785910821,0.17374015692685246,46.07773259402108,0.23366994453013257,0.23366994453013257,0.23366994453013257,8.0,1.0,0.0,1.0,6601119906.25,6601119906.25,6601119906.25,1.0,2.5,0.3125,0.4244791666690337,0.4244791666690337,0.4244791666690337,1.8112781244591316,3.481015412195738e-05,5775865013.6875,0.0,1000000.0,0.0,0.0,0.0
4,Left-Lateral-Ventricle,"[120, 18, 134]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,da701a53b87b38c943ade98d290723a9d8ea3071,"(1.0, 1.0, 1.0)","(256, 256, 256)","(57, 70, 126, 95, 79, 45)",40759,2,"(np.float64(102.27196447410388), np.float64(96.82065310728919), np.float64(146.07951618047548))","(102.27196447410388, 96.82065310728919, 146.07951618047548)",0.35585569270372425,0.25532082063252465,26.595451156866986,104.16483501416046,71.25307010929424,57.28001396647874,114.40279716860073,114.66036804406308,40699.458333333336,37.06764951933322,0.5568885636783226,10274.836300723131,0.2524563402434258,40759.0,4.0,4.0,652144.0,-3.203426503814917e-16,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,652144.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.1472599145097115,19058.33639196251,0.4675859660924584,15.44664415180788,40759.0,0.0,1.0,634.0229397188351,634.0229397188351,634.0229397188351,1.0,0.001848995601730346,0.001848995601730346,0.001848995601730346,3337.230769230769,1.0,0.0,1.0,244.9942364349893,244.9942364349893,244.9942364349893,1.0,4.657875151732113,160.49900816136446,0.0458435103067017,0.08187715030375547,66.82750580923945,0.07699485739222739,0.07699485739222739,0.07699485739222739,2.0,1.0,0.0,1.0,825933452.5,825933452.5,825933452.5,1.0,1.0,0.5,3.7158447755688625e-05,3.7158447755688625e-05,3.7158447755688625e-05,0.9999999999999993,4.90689172943399e-05,410609432.25,0.0,1000000.0,0.0,0.0,0.0
5,Left-Inf-Lat-Vent,"[196, 58, 250]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,e896fb42d9cb7f37a390a70e754694630c22028c,"(1.0, 1.0, 1.0)","(256, 256, 256)","(96, 115, 152, 42, 13, 21)",1980,1,"(np.float64(116.0969696969697), np.float64(121.35757575757576), np.float64(164.1409090909091))","(116.0969696969697, 121.35757575757576, 164.1409090909091)",0.4009030193501908,0.16567000055642006,7.226704180596966,43.62107899031401,41.23105625617661,19.924858845171276,42.579337712087536,43.0,1941.3333333333333,17.48782227453006,0.48324933798174474,1557.3262275873155,0.8021941419577518,1980.0,5.0,5.0,49500.0,-3.203426503814917e-16,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,49500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.9896953520765543,164.86262626262626,0.08326395265789205,28.722793592490564,1980.0,0.0,1.0,441.75656565656567,441.75656565656567,441.75656565656567,1.0,0.003385875806941058,0.003385875806941058,0.003385875806941058,508.46153846153845,1.0,0.0,1.0,30.24031603711837,30.24031603711837,30.24031603711837,1.0,2.9870013070502144,80.41500015166775,0.1479391697811374,0.2567987567987568,9.193320440022774,0.22443686815099514,0.22443686815099514,0.22443686815099514,1.0,1.0,0.0,1.0,3920400.0,3920400.0,3920400.0,1.0,1.0,1.0,2.550760126517702e-07,2.550760126517702e-07,2.550760126517702e-07,-3.203426503814917e-16,0.000505050505050505,0.0,0.0,1000000.0,0.0,0.0,0.0
7,Left-Cerebellum-White-Matter,"[220, 248, 164]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,a1abcb9fab6d71b3c68ad31f04c2f39f48fafcda,"(1.0, 1.0, 1.0)","(256, 256, 256)","(79, 131, 132, 43, 40, 48)",11804,1,"(np.float64(100.14961030159267), np.float64(152.74898339545916), np.float64(150.77566926465605))","(100.14961030159267, 152.74898339545916, 150.77566926465605)",0.8756842848505064,0.4297399714944349,17.525018269682928,40.780517131648466,46.04345773288535,52.392747589718944,47.38143096192854,53.0,11643.5,35.71085798026141,0.36174155300344757,6867.649002295835,0.5898268563830321,11804.0,7.0,7.0,578396.0,-3.203426503814917e-16,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,578396.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.388709289768399,2503.7653337851575,0.21211160062564874,35.16043031321134,11804.0,0.0,1.0,528.5843781768892,528.5843781768892,528.5843781768892,1.0,0.0034384008203664595,0.0034384008203664595,0.0034384008203664595,2173.230769230769,1.0,0.0,1.0,66.87071641137308,66.87071641137308,66.87071641137308,1.0,3.53753274412762,329.5929544385265,0.14495265784877676,0.1841096890232776,32.8763358777024,0.353082368142798,0.353082368142798,0.353082368142798,1.0,1.0,0.0,1.0,139334416.0,139334416.0,139334416.0,1.0,1.0,1.0,7.176977725302269e-09,7.176977725302269e-09,7.176977725302269e-09,-3.203426503814917e-16,8.471704506946798e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
8,Left-Cerebellum-Cortex,"[230, 148, 34]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,7b3cac61b462dc5763187eb4bbe45f0e28124eb2,"(1.0, 1.0, 1.0)","(256, 256, 256)","(70, 131, 131, 53, 52, 60)",47930,1,"(np.float64(94.09465887752972), np.float64(159.74103901523054), np.float64(159.648570832464))","(94.09465887752972, 159.74103901523054, 159.648570832464)",0.8414746847270228,0.7407311179749401,40.71979009536811,54.972430760963,60.74537019394976,63.071388124885914,59.405386961116584,67.11929677819934,47928.791666666664,46.25790884325943,0.37931027980047965,16822.36939009573,0.35098672019714794,47930.0,8.0,8.0,3067520.0,-3.203426503814917e-16,0.0,0.0,8.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0,3067520.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.7131837383190116,15923.696140204465,0.33222816900071905,20.12710607030064,47930.0,0.0,1.0,600.2585019820572,600.2585019820572,600.2585019820572,1.0,0.0021235007409034718,0.0021235007409034718,0.0021235007409034718,5372.0,1.0,0.0,1.0,149.10167207869748,149.10167207869748,149.10167207869748,1.0,4.425321695215968,331.84282072970836,0.05950103552530676,0.11208011683705404,57.07158787135138,0.1619212364219491,0.1619212364219491,0.1619212364219491,1.0,1.0,0.0,1.0,2297284900.0,2297284900.0,2297284900.0,1.0,1.0,1.0,4.352964667116386e-10,4.352964667116386e-10,4.352964667116386e-10,-3.203426503814917e-16,2.0863759649488838e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
10,Left-Thalamus,"[0, 118, 14]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,d9a1b350978550951ca2ea66064928764c44b6e6,"(1.0, 1.0, 1.0)","(256, 256, 256)","(94, 94, 131, 30, 27, 28)",5983,1,"(np.float64(105.14892194551228), np.float64(105.9903058666221), np.float64(144.3110479692462))","(105.14892194551228, 105.9903058666221, 144.3110479692462)",0.6011001601627916,0.4724268147589276,15.18670125948078,32.1461457839355,33.28663395418648,31.064449134018133,31.89043743820395,37.960505792204614,5936.875,19.32305337934008,0.6339928118869185,2500.9502955719613,0.4212570242041413,5983.0,10.0,10.0,598300.0,-3.203426503814917e-16,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,598300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.9106088477267766,1777.557245528999,0.2971013280175495,24.657422170214346,5983.0,0.0,1.0,577.288484038108,577.288484038108,577.288484038108,1.0,0.002382899857235063,0.002382899857235063,0.002382899857235063,803.5384615384615,1.0,0.0,1.0,92.0727555127322,92.0727555127322,92.0727555127322,1.0,3.890558636980093,65.60887747220487,0.07801966515462463,0.1343036038005117,27.663846282316594,0.18069866087906103,0.18069866087906103,0.18069866087906103,1.0,1.0,0.0,1.0,35796289.0,35796289.0,35796289.0,1.0,1.0,1.0,2.79358567029113e-08,2.79358567029113e-08,2.79358567029113e-08,-3.203426503814917e-16,0.00016714023065351831,0.0,0.0,1000000.0,0.0,0.0,0.0
11,Left-Caudate,"[122, 186, 220]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,67299bd5c51a64add914a3f86d34f119ed9aaa23,"(1.0, 1.0, 1.0)","(256, 256, 256)","(91, 75, 136, 59, 27, 21)",3701,1,"(np.float64(123.95433666576601), np.float64(88.31694136719805), np.float64(149.0545798432856))","(123.95433666576601, 88.31694136719805, 149.0545798432856)",0.42022921570059113,0.13813452498646694,7.72978108097401,55.95835712854044,60.01666435249463,29.68164415931166,50.35871324805669,60.149812967290266,3596.625,23.515336528020132,0.3650256810565435,3109.979147172869,0.8646937468245561,3701.0,11.0,11.0,447821.0,-3.203426503814917e-16,0.0,0.0,11.0,0.0,11.0,11.0,11.0,0.0,0.0,11.0,0.0,447821.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,4.075593191156142,266.48986760335043,0.07200482777718197,26.94492203301926,3701.0,0.0,1.0,424.02134558227505,424.02134558227505,424.02134558227505,1.0,0.003468420225209085,0.003468420225209085,0.003468420225209085,1006.8461538461538,1.0,0.0,1.0,36.160601528710714,36.160601528710714,36.160601528710714,1.0,2.9585573394988813,196.42998899990877,0.1711261185520058,0.2720470558892607,13.714635944367462,0.271114796275442,0.271114796275442,0.271114796275442,1.0,1.0,0.0,1.0,13697401.0,13697401.0,13697401.0,1.0,1.0,1.0,7.300655065877096e-08,7.300655065877096e-08,7.300655065877096e-08,-3.203426503814917e-16,0.0002701972439881113,0.0,0.0,1000000.0,0.0,0.0,0.0
12,Left-Putamen,"[236, 13, 176]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,bf414d78229061a7a37c7a7291b3c0da23ff7c2e,"(1.0, 1.0, 1.0)","(256, 256, 256)","(100, 87, 145, 45, 29, 21)",4469,1,"(np.float64(123.83754754978743), np.float64(100.28395614231371), np.float64(157.72633698814053))","(123.83754754978743, 100.28395614231371, 157.72633698814053)",0.4840301841768986,0.24793645035381912,10.770779919935485,43.44169606592731,44.9221548904324,28.635642126552707,35.510561809129406,47.095647357266465,4429.416666666667,21.027092147747645,0.5154611448849167,2530.380783541562,0.5712672737662736,4469.0,12.0,12.0,643536.0,-3.203426503814917e-16,0.0,0.0,12.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,643536.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.4754979625042908,744.1734168717834,0.16651900131389202,26.510606144283983,4469.0,0.0,1.0,520.2571044976505,520.2571044976505,520.2571044976505,1.0,0.002625734995445271,0.002625734995445271,0.002625734995445271,821.5384615384615,1.0,0.0,1.0,61.70628211237392,61.70628211237392,61.70628211237392,1.0,3.5327405005337464,94.6360155060091,0.1046898815300425,0.18383049038676696,18.23290809962055,0.1667913373548696,0.1667913373548696,0.1667913373548696,1.0,1.0,0.0,1.0,19971961.0,19971961.0,19971961.0,1.0,1.0,1.0,5.0070195911157646e-08,5.0070195911157646e-08,5.0070195911157646e-08,-3.203426503814917e-16,0.00022376370552696352,0.0,0.0,1000000.0,0.0,0.0,0.0
13,Left-Pallidum,"[12, 48, 255]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,5adef7033908a9152581984fcb17b69281f2087b,"(1.0, 1.0, 1.0)","(256, 256, 256)","(106, 96, 144, 28, 18, 18)",2268,1,"(np.float64(120.24074074074075), np.float64(103.994708994709), np.float64(153.1247795414462))","(120.24074074074075, 103.994708994709, 153.1247795414462)",0.46686461910745863,0.35320371402006984,9.901279967101084,28.032774215218108,29.546573405388315,18.35755975068582,23.259406699226016,31.670175244226233,2243.2916666666665,13.08751045651319,0.6706797740946346,1235.6422334864362,0.5508165754132593,2268.0,13.0,13.0,383292.0,-3.203426503814917e-16,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,0.0,383292.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.365603501334099,427.9611992945326,0.1886954141510285,26.97129139721732,2268.0,0.0,1.0,527.4047619047619,527.4047619047619,527.4047619047619,1.0,0.002573464071890128,0.002573464071890128,0.002573464071890128,403.84615384615387,1.0,0.0,1.0,52.09513789067559,52.09513789067559,52.09513789067559,1.0,3.434650421065422,43.82936812336994,0.10150611947063207,0.17806267806267806,11.587393099241762,0.15914557594517703,0.15914557594517703,0.15914557594517703,1.0,1.0,0.0,1.0,5143824.0,5143824.0,5143824.0,1.0,1.0,1.0,1.9440789576004154e-07,1.9440789576004154e-07,1.9440789576004154e-07,-3.203426503814917e-16,0.0004409171075837742,0.0,0.0,1000000.0,0.0,0.0,0.0
14,3rd-Ventricle,"[204, 182, 142]",445cdf0c627ab4caa4e89a233779528bff79042b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",45.71463984251022,0.0,2035.0,3e1edc2fcf04a5acb815c359420ec441335b77f0,"(1.0, 1.0, 1.0)","(256, 256, 256)","(99, 98, 121, 35, 21, 17)",3931,1,"(np.float64(116.23480030526584), np.float64(107.0516408038667), np.float64(128.82421775629612))","(116.23480030526584, 107.0516408038667, 128.82421775629612)",0.4361619543906791,0.4176425883544495,13.485718830762938,32.29009494433486,35.12833614050059,17.72004514666935,34.132096331752024,35.14256678161116,3902.625,14.083710918381682,0.6967777008414866,1720.3933795733742,0.44082979522074867,3931.0,14.0,14.0,770476.0,-3.203426503814917e-16,0.0,0.0,14.0,0.0,14.0,14.0,14.0,0.0,0.0,14.0,0.0,770476.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.9614284971066716,1083.0015263291784,0.27550280496799245,24.20923781840669,3931.0,0.0,1.0,566.8941745103027,566.8941745103027,566.8941745103027,1.0,0.0022955509038147157,0.0022955509038147157,0.0022955509038147157,560.0769230769231,1.0,0.0,1.0,79.05878613950972,79.05878613950972,79.05878613950972,1.0,3.6700600550631495,51.89057169036191,0.08883858492730086,0.14247695829990412,20.204303249297734,0.1332249184778624,0.1332249184778624,0.1332249184778624,1.0,1.0,0.0,1.0,15452761.0,15452761.0,15452761.0,1.0,1.0,1.0,6.471335446138072e-08,6.471335446138072e-08,6.471335446138072e-08,-3.203426503814917e-16,0.0002543881963876876,0.0,0.0,1000000.0,0.0,0.0,0.0
