ColorId,StructName,RGB,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
2,Left-Cerebral-White-Matter,"[245, 245, 245]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,fde4faf6d1c5945922b771bf267c07c0b10632d8,"(1.0, 1.0, 1.0)","(256, 256, 256)","(35, 64, 128, 152, 107, 68)",225456,5,"(np.float64(102.37547015825704), np.float64(114.45724664679582), np.float64(157.2163038464268))","(102.37547015825704, 114.45724664679582, 157.2163038464268)",0.6078842895867896,0.38061280142801035,54.35958355769861,142.82121713654516,147.95945390545344,110.07270324653611,156.77372228788855,157.65785740013087,225401.16666666666,86.81877411696938,0.17202211711109117,104120.74716212103,0.4619352628112145,225456.0,2.0,2.0,901824.0,-3.203426503814917e-16,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,901824.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.2497809129830033,45460.48003158044,0.20163792505668707,21.444198336956664,225456.0,0.0,1.0,555.5744890355546,555.5744890355546,555.5744890355546,1.0,0.0022928184129019013,0.0022928184129019013,0.0022928184129019013,33720.769230769234,1.0,0.0,1.0,107.96520672477956,107.96520672477956,107.96520672477956,1.0,4.024427795607355,3286.4088268763585,0.09394046375569115,0.14956696309155326,56.90853443071166,0.17321405575439325,0.17321405575439325,0.17321405575439325,5.0,1.0,0.0,1.0,10165720861.6,10165720861.6,10165720861.6,1.0,3.4,0.68,0.8000000000039348,0.8000000000039348,0.8000000000039348,0.7219280948873616,2.217727627563693e-05,8132504544.16,0.0,1000000.0,0.0,0.0,0.0
4,Left-Lateral-Ventricle,"[120, 18, 134]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,bcdecbfa30a59557c552b4a213a0eacf99656458,"(1.0, 1.0, 1.0)","(256, 256, 256)","(68, 97, 128, 87, 48, 41)",20717,1,"(np.float64(108.89062122894241), np.float64(114.72848385383985), np.float64(144.8906694984795))","(108.89062122894241, 114.72848385383985, 144.8906694984795)",0.32533864827922954,0.21649775528526788,21.064264775540344,97.29553430142984,71.34423592694787,45.60701700396552,80.65358020571685,94.15412895885129,20649.583333333332,31.653997613232598,0.5293026274683307,6876.819150694029,0.33302459617154645,20717.0,4.0,4.0,331472.0,-3.203426503814917e-16,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,331472.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.5724134526167433,7421.787855384467,0.35824626419773453,18.71591732476073,20717.0,0.0,1.0,604.0513105179322,604.0513105179322,604.0513105179322,1.0,0.002010880866148031,0.002010880866148031,0.002010880866148031,2236.076923076923,1.0,0.0,1.0,142.78442965766789,142.78442965766789,142.78442965766789,1.0,4.241293163892868,148.57333086073572,0.06298133061824805,0.10793439798604638,38.30140317935461,0.07886672130679816,0.07886672130679816,0.07886672130679816,1.0,1.0,0.0,1.0,429194089.0,429194089.0,429194089.0,1.0,1.0,1.0,2.329948211379025e-09,2.329948211379025e-09,2.329948211379025e-09,-3.203426503814917e-16,4.826953709513926e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
5,Left-Inf-Lat-Vent,"[196, 58, 250]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,8dfb44cc9a8063b3392a4166d8dfd46a3a2fff96,"(1.0, 1.0, 1.0)","(256, 256, 256)","(96, 135, 149, 37, 13, 21)",897,1,"(np.float64(113.67335562987736), np.float64(143.05239687848385), np.float64(162.68227424749165))","(113.67335562987736, 143.05239687848385, 162.68227424749165)",0.41032989344421616,0.10358931625591028,4.772147493483782,46.06795049881901,37.107950630558946,21.95449840010015,36.124783736376884,37.70941526992961,857.9583333333334,18.903057219373828,0.45610520061298515,957.3334451041754,1.1158274334660876,897.0,5.0,5.0,22425.0,-3.203426503814917e-16,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,22425.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,4.219416330509503,55.77591973244147,0.06218051252223129,31.735237860874037,897.0,0.0,1.0,354.89297658862876,354.89297658862876,354.89297658862876,1.0,0.004930487099312484,0.004930487099312484,0.004930487099312484,311.3076923076923,1.0,0.0,1.0,14.775182075056755,14.775182075056755,14.775182075056755,1.0,2.4979408181961924,68.16377213512965,0.2034984803084012,0.3470542835091331,4.0109856077611585,0.3274479640371308,0.3274479640371308,0.3274479640371308,1.0,1.0,0.0,1.0,804609.0,804609.0,804609.0,1.0,1.0,1.0,1.242839689836927e-06,1.242839689836927e-06,1.242839689836927e-06,-3.203426503814917e-16,0.0011148272017837235,0.0,0.0,1000000.0,0.0,0.0,0.0
7,Left-Cerebellum-White-Matter,"[220, 248, 164]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,a03421f83deebbc596ccf7df6518735b160bb637,"(1.0, 1.0, 1.0)","(256, 256, 256)","(67, 143, 127, 50, 40, 40)",12829,1,"(np.float64(92.00810663340869), np.float64(167.34920882375866), np.float64(144.03312806921818))","(92.00810663340869, 167.34920882375866, 144.03312806921818)",0.8510271209232239,0.41931740859729816,17.530719279152226,41.80775450701186,48.041648597857254,47.4236228055175,53.53503525729669,54.63515351859094,12735.916666666666,35.57953295036724,0.4236136575385478,6225.883312796236,0.4888445390892871,12829.0,7.0,7.0,628621.0,-3.203426503814917e-16,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,628621.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.118271785089357,3250.3336970925247,0.253358305175191,27.86224166043735,12829.0,0.0,1.0,552.7825239691324,552.7825239691324,552.7825239691324,1.0,0.0026630033734047066,0.0026630033734047066,0.0026630033734047066,2017.5384615384614,1.0,0.0,1.0,89.77952600821905,89.77952600821905,89.77952600821905,1.0,3.8619328035698217,213.97338277272414,0.10043082900708046,0.1572638913039568,39.372052781981715,0.25118947802054353,0.25118947802054353,0.25118947802054353,1.0,1.0,0.0,1.0,164583241.0,164583241.0,164583241.0,1.0,1.0,1.0,6.0759527757750256e-09,6.0759527757750256e-09,6.0759527757750256e-09,-3.203426503814917e-16,7.794839816041781e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
8,Left-Cerebellum-Cortex,"[230, 148, 34]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,e2944e0e011ffdbfaa14853d9a668f0eb6af11ec,"(1.0, 1.0, 1.0)","(256, 256, 256)","(57, 137, 126, 57, 58, 52)",51354,1,"(np.float64(85.96771429684154), np.float64(172.5813763290104), np.float64(148.93885578533317))","(85.96771429684154, 172.5813763290104, 148.93885578533317)",0.8167186809633014,0.7456268509452408,42.558677886136785,57.07771632980303,63.12685640834652,65.5133574166368,57.97413216254298,71.17583859709698,51278.916666666664,46.61643719327422,0.3915146666079306,17048.858894087974,0.3324730708511713,51354.0,8.0,8.0,3286656.0,-3.203426503814917e-16,0.0,0.0,8.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0,3286656.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.6099782156506035,18186.079915878025,0.35413171156829115,19.13432562900324,51354.0,0.0,1.0,604.7829964559722,604.7829964559722,604.7829964559722,1.0,0.0020531848112242523,0.0020531848112242523,0.0020531848112242523,5530.076923076923,1.0,0.0,1.0,162.76928156699464,162.76928156699464,162.76928156699464,1.0,4.484221224914456,321.4435529985739,0.05544316931064276,0.10768541735944472,58.373093346021,0.13468429127824727,0.13468429127824727,0.13468429127824727,1.0,1.0,0.0,1.0,2637233316.0,2637233316.0,2637233316.0,1.0,1.0,1.0,3.79185259769409e-10,3.79185259769409e-10,3.79185259769409e-10,-3.203426503814917e-16,1.9472679830198232e-05,0.0,0.0,1000000.0,0.0,0.0,0.0
10,Left-Thalamus,"[0, 118, 14]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,7edaf8d4c155393862ba4c6dc0e01b5f55719976,"(1.0, 1.0, 1.0)","(256, 256, 256)","(96, 112, 128, 34, 28, 30)",7480,1,"(np.float64(109.075), np.float64(123.71804812834225), np.float64(143.3644385026738))","(109.075, 123.71804812834225, 143.3644385026738)",0.5942869987398247,0.44238637204624304,15.720845682015197,35.53646015201364,37.589892258425,27.65863337187866,34.0147027033899,41.15823125451335,7440.416666666667,21.11885624957756,0.692677209555659,2660.8357301905367,0.3576191830910728,7480.0,10.0,10.0,748000.0,-3.203426503814917e-16,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,748000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,2.6126403134764846,2688.28128342246,0.35939589350567647,21.255828805513453,7480.0,0.0,1.0,596.396256684492,596.396256684492,596.396256684492,1.0,0.002125195773954278,0.002125195773954278,0.002125195773954278,868.2307692307693,1.0,0.0,1.0,118.64377123408576,118.64377123408576,118.64377123408576,1.0,4.029865137907094,63.24875740080794,0.06886134383747712,0.11607363225010284,29.186971718988175,0.12597576898173124,0.12597576898173124,0.12597576898173124,1.0,1.0,0.0,1.0,55950400.0,55950400.0,55950400.0,1.0,1.0,1.0,1.7872973204838572e-08,1.7872973204838572e-08,1.7872973204838572e-08,-3.203426503814917e-16,0.00013368983957219252,0.0,0.0,1000000.0,0.0,0.0,0.0
11,Left-Caudate,"[122, 186, 220]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,bb1b3560080c6ba66a366cd4c7edf45dc0011a90,"(1.0, 1.0, 1.0)","(256, 256, 256)","(93, 97, 138, 60, 27, 18)",3970,1,"(np.float64(129.70629722921913), np.float64(109.78387909319899), np.float64(147.59647355163727))","(129.70629722921913, 109.78387909319899, 147.59647355163727)",0.39040031583748686,0.1776365312774947,9.172725007605676,51.637604841970905,58.215118311311535,26.92582403567252,52.03844732503075,61.196405123176966,3926.9583333333335,20.15933723939678,0.45092059966550496,2669.4486888994143,0.6797751496979845,3970.0,11.0,11.0,480370.0,-3.203426503814917e-16,0.0,0.0,11.0,0.0,11.0,11.0,11.0,0.0,0.0,11.0,0.0,480370.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.7779002333919784,453.55869017632244,0.11424652145499305,28.48571363310471,3970.0,0.0,1.0,482.9808564231738,482.9808564231738,482.9808564231738,1.0,0.0031085621708736868,0.0031085621708736868,0.0031085621708736868,867.4615384615385,1.0,0.0,1.0,49.96948051171803,49.96948051171803,49.96948051171803,1.0,3.2666244112426392,126.02574394138453,0.1298836308289382,0.2185041658593296,16.727921337410976,0.22583258377727555,0.22583258377727555,0.22583258377727555,1.0,1.0,0.0,1.0,15760900.0,15760900.0,15760900.0,1.0,1.0,1.0,6.3448153341497e-08,6.3448153341497e-08,6.3448153341497e-08,-3.203426503814917e-16,0.00025188916876574307,0.0,0.0,1000000.0,0.0,0.0,0.0
12,Left-Putamen,"[236, 13, 176]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,6796057471753eb1aea07d4395cb42bcdd7e0ed6,"(1.0, 1.0, 1.0)","(256, 256, 256)","(103, 109, 144, 44, 29, 20)",4351,1,"(np.float64(126.2011031946679), np.float64(122.28269363364744), np.float64(156.00551597333947))","(126.2011031946679, 122.28269363364744, 156.00551597333947)",0.5747257102480695,0.25235133577520424,10.040002031064407,39.78580894062747,44.553338819890925,28.284271247461902,38.3275357934736,45.09988913511872,4310.041666666667,22.865927301196116,0.5240223526915915,2444.116807824918,0.5670749836892337,4351.0,12.0,12.0,626544.0,-3.203426503814917e-16,0.0,0.0,12.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,626544.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.3974337060858195,779.5989427717766,0.17917695765841798,26.573404825187794,4351.0,0.0,1.0,520.1974258791082,520.1974258791082,520.1974258791082,1.0,0.0026384457446628606,0.0026384457446628606,0.0026384457446628606,800.3076923076923,1.0,0.0,1.0,68.82451800945647,68.82451800945647,68.82451800945647,1.0,3.5315661034154435,94.92123566122383,0.10645780209591423,0.18393649558898922,20.695376593749657,0.16373511433644602,0.16373511433644602,0.16373511433644602,1.0,1.0,0.0,1.0,18931201.0,18931201.0,18931201.0,1.0,1.0,1.0,5.282285048898905e-08,5.282285048898905e-08,5.282285048898905e-08,-3.203426503814917e-16,0.00022983222247759135,0.0,0.0,1000000.0,0.0,0.0,0.0
13,Left-Pallidum,"[12, 48, 255]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,a561c6855c3a40b4e89c93dd2dc77dd8f5f49d5e,"(1.0, 1.0, 1.0)","(256, 256, 256)","(108, 117, 142, 30, 18, 17)",2415,1,"(np.float64(123.92256728778467), np.float64(125.32587991718427), np.float64(150.47660455486542))","(123.92256728778467, 125.32587991718427, 150.47660455486542)",0.5103452703485976,0.3756996710403584,10.31912365916771,27.466416541150526,31.32091952673165,17.72004514666935,24.515301344262525,31.575306807693888,2381.6666666666665,14.017355775200654,0.6526770276765206,1321.416675426629,0.5548285551126504,2415.0,13.0,13.0,408135.0,-3.203426503814917e-16,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,0.0,408135.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.296266852869091,499.60289855072466,0.2068749062321841,28.48115667691147,2415.0,0.0,1.0,527.3329192546583,527.3329192546583,527.3329192546583,1.0,0.002681327393589156,0.002681327393589156,0.002681327393589156,433.3076923076923,1.0,0.0,1.0,55.15469582262736,55.15469582262736,55.15469582262736,1.0,3.4747655252314833,46.19726735636105,0.09995138935224704,0.17942347507564899,12.988173095418718,0.18609918817029933,0.18609918817029933,0.18609918817029933,1.0,1.0,0.0,1.0,5832225.0,5832225.0,5832225.0,1.0,1.0,1.0,1.7146114904689033e-07,1.7146114904689033e-07,1.7146114904689033e-07,-3.203426503814917e-16,0.00041407867494824016,0.0,0.0,1000000.0,0.0,0.0,0.0
14,3rd-Ventricle,"[204, 182, 142]",56b0277ed65972247fe39f25275bad27f0bb288b,3D,"(1.0, 1.0, 1.0)","(256, 256, 256)",35.79954957962036,0.0,2035.0,ea5b57c2483590e43f9499ca6d511199ca716a68,"(1.0, 1.0, 1.0)","(256, 256, 256)","(105, 118, 123, 32, 15, 12)",1872,1,"(np.float64(120.38888888888889), np.float64(125.62713675213675), np.float64(128.4284188034188))","(120.38888888888889, 125.62713675213675, 128.4284188034188)",0.3667642785861657,0.2569865230821193,8.65593876247202,33.6824618608737,30.265491900843113,13.416407864998739,32.984845004941285,33.04542328371661,1844.5,12.353523825409384,0.6404037810712419,1135.7498203207472,0.61574942820317,1872.0,14.0,14.0,366912.0,-3.203426503814917e-16,0.0,0.0,14.0,0.0,14.0,14.0,14.0,0.0,0.0,14.0,0.0,366912.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,3.502961594920864,296.78632478632477,0.15853970341149828,28.003861448973627,1872.0,0.0,1.0,504.37179487179486,504.37179487179486,504.37179487179486,1.0,0.002711933562040853,0.002711933562040853,0.002711933562040853,372.53846153846155,1.0,0.0,1.0,41.18987743820598,41.18987743820598,41.18987743820598,1.0,3.1878189319756176,47.75183337047676,0.12316213579535423,0.19900558842866534,10.183718102847813,0.15362822381140828,0.15362822381140828,0.15362822381140828,1.0,1.0,0.0,1.0,3504384.0,3504384.0,3504384.0,1.0,1.0,1.0,2.853568558696764e-07,2.853568558696764e-07,2.853568558696764e-07,-3.203426503814917e-16,0.0005341880341880342,0.0,0.0,1000000.0,0.0,0.0,0.0
